"RingNR","Year","GroupID","Trial_day","TrialID","Tag.ID","Well_distribution","Observer_ID","TrialNR_feeder","TrialNR_Indiv","Flock","AviaryNR","Trial_Idcode","Sex","Barcode","Weight_IN","Weight_OUT","Unbaited_visits_dur","Unbaited_visits_n","Baited_visits_dur","Baited_visits_n","Search_finds_visits_dur","Search_finds_visits_n","SF_visits_dur","SF_visits_n","Revisit_prod_dur","Revisits_prod_n","Join_visits_dur","Join_visits_n","Join_visits_NL_dur","Join_visits_NL_n","Join_FS_visits_dur","Join_FS_visits_n","Join_FL_visits_dur","Join_FL_visits_n","Join_BS_visits_dur","Join_BS_visits_n","Join_BL_visits_dur","Join_BL_visits_n","Join_latent_visits_dur","Join_latent_visits_n","Baited_visits_n2","Baited_visits_duration2","Join_visits_n2","Join_visits_duration2","Join_revisits_n2","Join_revisits_duration2","SF_visits_n2","SF_visits_duration2","Prim_prd_visits_n","Prim_prd_visits_duration","Secondary_visits_n","Secondary_visits_duration","Dir_scr_visits_n","Dir_scr_visits_duration","Vac_scr_visits_n","Vac_scr_visits_duration","Prim_prd_revisits_n","Prim_prd_revisits_duration","Dir_scr_revisits_n","Dir_scr_revisits_duration","Vac_scr_revisits_n","Vac_scr_revisits_duration","Time_spent_baited_wells","Total_feeds_RFID","Producing_feeds_RFID","Scrounging_feeds_RFID","SF_feeds_RFID","Producing_feeds_RFID2","Scrounging_feeds_RFID2","SF_feeds_RFID2","Activity_visits","Activity_distance","Board_time","Exploration1","Exploration2","Latency","Arrival_order","Trial_indiv_index","Avg_dist_1.2","Avg_dist_1.3","Avg_dist_2.3","Prd_rate","Scr_rate","Indiv_index","Opponent1_ID","Opponent2_ID","Opponent_producing_sum","Opponent_scrounging_sum","Opponent_producing_dur_sum","Opponent_scrounging_dur_sum","Opponent_producing_rate_sum","Opponent_scrounging_rate_sum","Opponent1_producing","Opponent2_producing","Opponent1_scrounging","Opponent2_scrounging","Opponent1_producing_dur","Opponent2_producing_dur","Opponent1_scrounging_dur","Opponent2_scrounging_dur","Opponent1_producing_rate","Opponent2_producing_rate","Opponent1_scrounging_rate","Opponent2_scrounging_rate","Opponent1_primary_producing","Opponent2_primary_producing","Opponent1_secondary_visits","Opponent2_secondary_visits","Opponent1_primary_producing_dur","Opponent2_primary_producing_dur","Opponent1_secondary_visits_dur","Opponent2_secondary_visits_dur","Opponent_primary_producing_sum","Opponent_secondary_visit_rate_sum","Opponent1_direct_scrounging","Opponent2_direct_scrounging","Opponent1_vacant_scrounging","Opponent2_vacant_scrounging","Opponent1_primary_producing_revisits","Opponent2_primary_producing_revisits","Opponent1_direct_scrounging_revisits","Opponent2_direct_scrounging_revisits","Opponent1_vacant_scrounging_revisits","Opponent2_vacant_scrounging_revisits","Opponent1_primary_producing_total_duration","Opponent2_primary_producing_total_duration","Opponent1_direct_scrounging_total_duration","Opponent2_direct_scrounging_total_duration","Opponent1_vacant_scrounging_total_duration","Opponent2_vacant_scrounging_total_duration","Focal_ID_index","Opponent1_ID_index","Opponent2_ID_index","TrialID_index","Group_index","Flock_index","Well_dist_index","MC_Opponent_scrounging_sum","Year_bin","Grp_tr_b4","Trial_day_bin","Prop_PS","Prop_PS2","Total_events","bmr_YN","Recapture_YN","Retested"
"8P26896","2022",3,2,"55_2","000724D4F2","4up","MKG",13,10,"Flenstad",2,"D","F","Water_faucet",30.7,"27",7.80400000000372,4,166.814000000006,6,40.6489999999976,1,126.165000000008,5,116.551999999996,4,192.144999999997,9,179.032999999996,7,11.8199999999997,1,13.7740000000049,10,111.774999999994,3,0.942999999999302,1,13.112000000001,2,6,166.814000000006,9,192.144999999997,1,25.0410000000047,5,126.165000000008,0,0,6,166.814000000006,1,52.0459999999948,1,45.1470000000045,0,0,8,188.970999999998,3,68.4279999999999,392.585999999981,84,60,41,27,35,46,27,85,1614.97507916426,639.176999999974,10,8,52.1580000000031,2,2,28.8376804249101,35.7288023187234,22.760864293895,0.260982482160673,0.300613132199696,125,"8P14990","8P26897",13,12,204.839000000015,265.904999999992,0.366286012728962,0.381168985344955,6,7,9,3,148.495000000003,56.3440000000119,245.767,20.1379999999917,0.192853153937067,0.173432858791895,0.319182067299573,0.0619869180453821,2,2,4,5,38.1200000000026,22.5930000000008,110.375,33.7510000000111,60.7130000000034,144.126000000011,1,1,0,0,9,9,5,5,0,0,243.208000000006,243.208000000006,289.036000000008,289.036000000008,0,0,125,93,126,1081,3,1,14,5.06159238858287,0,0,1,0.6,0.6,15,1,0,0
"8P26897","2022",3,2,"55_2","000724C655","4up","MKG",13,10,"Flenstad",2,"C","M","Ghost",29.8,"27.5",8.07299999999668,4,56.3440000000119,7,27.1700000000128,4,29.1739999999991,3,0,0,20.1379999999917,3,17.1019999999916,2,0,0,7.49299999999494,4,0,0,0,0,3.03600000000006,1,7,56.3440000000119,3,20.1379999999917,0,0,3,29.1739999999991,2,22.5930000000008,5,33.7510000000111,1,12.2929999999978,0,0,2,14.596000000005,1,6.58099999999831,0,0,171.61399999998,36,12,4,6,12,4,6,147,4783.40910244482,324.874999999971,15,11,50.6540000000023,1,1,28.8376804249101,34.4180866479196,25.2618709371415,0.173432858791895,0.0619869180453821,126,"8P26896","8P14990",12,18,315.309000000009,437.911999999997,0.45383563609774,0.619795199499269,6,6,9,9,166.814000000006,148.495000000003,192.144999999997,245.767,0.260982482160673,0.192853153937067,0.300613132199696,0.319182067299573,0,2,6,4,0,38.1200000000026,166.814000000006,110.375,38.1200000000026,277.189000000006,1,1,1,1,0,0,8,8,3,3,0,0,241.016999999993,241.016999999993,113.575000000004,113.575000000004,126,125,93,1081,3,1,14,11.0615923885829,0,0,1,0.3,0.3,10,1,0,0
"8P14996","2022",4,1,"55_3","000724BF5E","2up","MED",13,10,"Flenstad",4,"J","M","Water_faucet",31,"missing",12.1039999999921,7,112.223000000005,9,22.5110000000059,2,89.7119999999996,7,20.2859999999928,2,14.926999999996,2,5.69999999999709,1,0,0,4.18899999999849,2,0,0,0,0,9.22699999999895,1,9,112.223000000005,2,14.926999999996,0,0,7,89.7119999999996,2,34.4000000000088,7,77.8229999999967,0,0,0,0,11,113.035999999985,0,0,0,0,224.716,48,28,3,19,24,3,19,126,3009.28113203799,341.941999999988,17,5,114.035000000003,3,1,34.1626708240729,42.2922538577717,34.4241864365072,0.328193085377078,0.043653602072856,96,"8P31037","8P31036",13,6,335.690999999991,355.92300000001,0.529739344346227,0.563625142324283,6,7,3,3,256.890999999988,78.8000000000028,300.556000000004,55.3670000000057,0.40957929359843,0.120160050747797,0.479197457936546,0.0844276843877375,1,1,5,6,147.414000000004,12.3130000000019,109.476999999984,66.4870000000009,159.727000000006,175.963999999985,1,1,1,1,1,1,4,4,0,0,179.415000000008,179.415000000008,386.673999999999,386.673999999999,9.00399999999354,9.00399999999354,96,137,136,1082,4,1,7,-0.938407611417126,0,0,0,0.181818181818182,0.181818181818182,11,1,0,0
"8P31036","2022",4,1,"55_3","000724EC3F","2up","MED",13,10,"Flenstad",4,"K","F","Ghost",28.3,"missing",23.377999999997,9,78.8000000000028,7,19.3450000000011,2,59.4550000000017,5,72.7770000000091,4,55.3670000000057,3,55.3670000000057,3,0,0,10.0680000000066,5,0,0,0,0,0,0,7,78.8000000000028,3,55.3670000000057,0,0,5,59.4550000000017,1,12.3130000000019,6,66.4870000000009,1,47.0130000000063,1,19.3190000000031,0,0,4,39.3289999999979,0,0,163.110000000015,35,32,11,12,16,11,12,71,1581.39551418626,655.79200000003,19,14,107.273000000001,1,3,34.9336680436428,42.2922538577717,32.7358197600292,0.120160050747797,0.0844276843877375,136,"8P14996","8P31037",15,5,369.113999999993,315.483,0.737772378975508,0.522851060009402,9,6,2,3,112.223000000005,256.890999999988,14.926999999996,300.556000000004,0.328193085377078,0.40957929359843,0.043653602072856,0.479197457936546,2,1,7,5,34.4000000000088,147.414000000004,77.8229999999967,109.476999999984,181.814000000013,187.299999999981,0,0,0,0,11,11,0,0,0,0,147.435999999994,147.435999999994,0,0,0,0,136,96,137,1082,4,1,7,-1.93840761141713,0,0,0,0.3,0.3,10,1,0,0
"8P31037","2022",4,1,"55_3","000724E7DE","2up","MED",13,10,"Flenstad",4,"I","F","J",31.6,"29.5",14.7269999999989,4,256.890999999988,6,14.3549999999959,2,242.535999999992,4,11.3060000000041,1,300.556000000004,3,0,0,0,0,0,0,0,0,0,0,300.556000000004,3,6,256.890999999988,3,300.556000000004,0,0,4,242.535999999992,1,147.414000000004,5,109.476999999984,1,228.064999999995,1,9.00399999999354,1,32.0010000000038,4,158.609000000004,0,0,598.724999999991,128,57,64,52,55,64,52,31,578.861665450673,627.206999999994,9,6,111.760000000002,2,2,34.1626708240729,45.601105654444,32.7358197600292,0.40957929359843,0.479197457936546,137,"8P31036","8P14996",16,5,191.023000000008,70.2940000000017,0.448353136124875,0.128081286460594,7,9,3,2,78.8000000000028,112.223000000005,55.3670000000057,14.926999999996,0.120160050747797,0.328193085377078,0.0844276843877375,0.043653602072856,1,2,6,7,12.3130000000019,34.4000000000088,66.4870000000009,77.8229999999967,46.7130000000107,144.309999999998,1,1,1,1,0,0,4,4,0,0,12.3130000000019,12.3130000000019,86.3420000000042,86.3420000000042,19.3190000000031,19.3190000000031,137,136,96,1082,4,1,7,-1.93840761141713,0,0,0,0.333333333333333,0.333333333333333,9,1,0,0
"8P14936","2023",35,2,"560_1","00072508EE","1down","RM",1,1,"Sordahl",4,"L","F","Yoga",29,"26.4",6.806,4,178.419,10,42.997,5,135.422,5,7.704,1,14.352,2,14.352,2,0,0,0,0,14.352,2,0,0,0,0,10,178.419,2,14.352,0,0,5,135.422,1,15.394,9,163.025,0,0,2,84.775,4,57.51,0,0,1,7.489,208.869,44,40,3,29,38,3,29,40,1043.04852439569,249.976,14,9,46.9399999999987,1,3,80.3007000622603,29.5898160598166,62.8733210766482,0.71374451947387,0.0574135116971229,76,"8P31097","8P31073",3,4,121.33,154.592,0.454496076117698,1.09844562515857,0,3,3,1,0,121.33,122.651,31.941,0,0.454496076117698,0.978796246049733,0.119649379108839,0,2,0,1,0,98.794,0,22.536,98.794,22.536,1,1,0,0,0,0,1,1,0,0,0,0,118.833,118.833,0,0,76,197,173,1111,34,5,1,-2.93840761141713,1,1,0,0.166666666666667,0.166666666666667,12,0,1,0
"8P31073","2023",35,2,"560_1","0007250390","1down","RM",1,1,"Sordahl",4,"G","M","Footballer",31.3,"29.2",12.729,6,121.33,3,16.161,1,105.169,2,58.729,2,31.941,1,31.941,1,0,0,0,0,0,0,0,0,0,0,3,121.33,1,31.941,0,0,2,105.169,2,98.794,1,22.536,0,0,0,0,4,113.206,0,0,0,0,215.016,46,38,6,22,26,6,22,26,523.071085310086,266.955,10,5,48.8199999999997,2,2,80.4051831885246,18.6410248900224,62.8733210766482,0.454496076117698,0.119649379108839,173,"8P14936","8P31097",10,5,178.419,137.003,0.71374451947387,1.03620975774686,10,0,2,3,178.419,0,14.352,122.651,0.71374451947387,0,0.0574135116971229,0.978796246049733,1,0,9,0,15.394,0,163.025,0,15.394,163.025,0,0,2,2,4,4,0,0,1,1,72.904,72.904,0,0,92.264,92.264,173,76,197,1111,34,5,1,-1.93840761141713,1,1,0,0.25,0.25,4,0,1,0
"8P31097","2023",35,2,"560_1","000724D2AE","1down","RM",1,1,"Sordahl",4,"K","M","J",31.2,"29.3",0,0,0,0,0,0,0,0,0,0,122.651,3,75.434,2,0,0,0.611,1,0,0,0,0,47.217,1,0,0,3,122.651,0,0,0,0,0,0,0,0,1,47.217,0,0,0,0,1,71.616,0,0,125.308,26,0,26,0,0,26,0,6,87.5822770388886,125.308,2,1,66.3400000000001,3,1,80.4051831885246,29.5898160598166,76.8299589074392,0,0.978796246049733,197,"8P31073","8P14936",13,3,299.749,46.293,1.16824059559157,0.177062890805961,3,10,1,2,121.33,178.419,31.941,14.352,0.454496076117698,0.71374451947387,0.119649379108839,0.0574135116971229,2,1,1,9,98.794,15.394,22.536,163.025,114.188,185.561,0,0,0,0,4,4,0,0,0,0,212,212,0,0,0,0,197,173,76,1111,34,5,1,-3.93840761141713,1,1,0,1,1,3,0,1,0
"8917419","2023",35,2,"560_2","000724EE79","5down","SL",1,1,"Sordahl",4,"H","F","Water_faucet",31.4,"29.2",15.752,5,226.023,4,0,0,226.023,4,6.586,1,83.528,4,83.528,4,0,0,5.041,1,0,0,0,0,0,0,4,226.023,4,83.528,0,0,4,226.023,1,112.659,3,113.364,0,0,0,0,4,183.121,0,0,0,0,307.016,65,49,17,48,48,17,48,68,1438.95907073148,670.093,14,9,73.2200000000012,2,3,28.941338653892,27.9799151014046,31.5559698356176,0.33730094180957,0.124651354364245,7,"8917481","8P31107",9,12,98.87,262.299,0.273950751339941,0.807189056815036,1,8,8,4,21.373,77.497,163.153,99.146,0.071874632186034,0.202076119153907,0.54866241824021,0.258526638574826,1,1,0,7,21.373,13.474,0,64.023,34.847,64.023,1,1,0,0,2,2,2,2,0,0,67.388,67.388,35.922,35.922,0,0,7,21,206,1112,34,5,20,5.06159238858287,1,1,0,0.5,0.5,8,0,0,0
"8917481","2023",35,2,"560_2","000724DDBC","5down","SL",1,1,"Sordahl",4,"I","M","Lemur",28.6,"27.2",15.068,6,21.373,1,0,0,21.373,1,0,0,163.153,8,163.153,8,7.918,1,1.484,1,20.06,1,0.451,1,0,0,1,21.373,8,163.153,0,0,1,21.373,1,21.373,0,0,1,20.06,0,0,2,46.015,2,15.862,0,0,211.019,45,4,35,4,4,35,4,58,1447.63538550635,297.365,17,9,94.3400000000001,3,1,23.7052102415531,27.9799151014046,32.7094780285627,0.071874632186034,0.54866241824021,21,"8P31107","8917419",12,8,303.52,182.674,0.539377060963477,0.383177992939071,8,4,4,4,77.497,226.023,99.146,83.528,0.202076119153907,0.33730094180957,0.258526638574826,0.124651354364245,1,1,7,3,13.474,112.659,64.023,113.364,126.133,177.387,1,1,1,1,0,0,2,2,4,4,13.474,13.474,101.215,101.215,87.475,87.475,21,206,7,1112,34,5,20,1.06159238858287,1,1,0,0.888888888888889,0.888888888888889,9,0,0,0
"8P31107","2023",35,2,"560_2","000724E4F9","5down","SL",1,1,"Sordahl",4,"J","F","Ghost",29.2,"27.6",18.145,8,77.497,8,47.714,6,29.783,2,17.107,1,99.146,4,99.146,4,0,0,6.401,2,0,0,0,0,0,0,8,77.497,4,99.146,2,25.125,2,29.783,1,13.474,7,64.023,1,42.807,1,11.651,0,0,2,58.408,4,75.824,274.578,59,20,21,6,16,26,6,52,1457.91872703009,383.504,21,14,62.3400000000001,1,2,23.7052102415531,31.1937580249417,31.5559698356176,0.202076119153907,0.258526638574826,206,"8917419","8917481",5,12,247.396,246.681,0.409175573995604,0.673313772604455,4,1,4,8,226.023,21.373,83.528,163.153,0.33730094180957,0.071874632186034,0.124651354364245,0.54866241824021,1,1,3,0,112.659,21.373,113.364,0,134.032,113.364,0,0,0,0,4,4,0,0,0,0,295.78,295.78,0,0,0,0,206,7,21,1112,34,5,20,5.06159238858287,1,1,0,0.333333333333333,0.333333333333333,12,0,1,0
"8P31083","2023",34,2,"560_3","000724D967","5down","RW",1,1,"Sordahl",1,"F","M","Ghost",30.5,"29.4",19.193,8,111.414,2,0,0,111.414,2,0,0,90.785,3,90.785,3,89.014,2,0.179,1,0,0,0,0,0,0,2,111.414,3,90.785,0,0,2,111.414,1,27.525,1,83.889,1,17.633,0,0,2,155.27,0,0,0,0,212.687,45,23,19,23,23,19,23,46,1221.16303266355,262.783,10,2,86.369999999999,1,2,39.5120307597947,42.0514940686777,47.9329602503506,0.423977197916151,0.345475163918518,183,"8P31094","8P31104",6,8,212.086,318.553,0.803312684950665,0.816027506885883,3,3,4,4,134.413,77.673,34.059,284.494,0.623665443274669,0.179647241675995,0.158031003939291,0.657996502946591,1,0,2,3,65.357,0,69.056,77.673,65.357,146.729,0,0,0,0,2,2,0,0,0,0,140.397,140.397,0,0,0,0,183,194,204,1113,33,5,20,1.06159238858287,1,1,0,0.6,0.6,5,0,1,0
"8P31094","2023",34,2,"560_3","000724DFEA","5down","RW",1,1,"Sordahl",1,"D","F","Yoga",30.2,"27.5",4.592,2,134.413,3,5.094,1,129.319,2,0,0,34.059,4,34.059,4,29.456,2,0.191,1,0,0,0,0,0,0,3,134.413,4,34.059,3,134.413,2,129.319,1,65.357,2,69.056,0,0,0,0,2,75.04,0,0,0,0,177.046,38,28,7,27,28,36,27,25,518.017261315075,215.521,8,5,93.619999999999,2,3,33.6848714481429,40.0633690449626,47.9329602503506,0.623665443274669,0.158031003939291,194,"8P31104","8P31083",5,7,189.087,375.279,0.603624439592147,1.00347166686511,3,2,4,3,77.673,111.414,284.494,90.785,0.179647241675995,0.423977197916151,0.657996502946591,0.345475163918518,0,1,3,1,0,27.525,77.673,83.889,27.525,161.562,2,2,0,0,0,0,5,5,0,0,0,0,268.431,268.431,0,0,194,204,183,1113,33,5,20,0.0615923885828744,1,1,0,0.571428571428571,0.571428571428571,7,0,1,0
"8P31104","2023",34,2,"560_3","000724D1F3","5down","RW",1,1,"Sordahl",1,"C","F","Water_faucet",31.8,"28.1",12.928,6,77.673,3,0,0,77.673,3,12.243,2,284.494,4,284.494,4,134.708,2,1.234,1,0,0,0,0,0,0,3,77.673,4,284.494,0,0,3,77.673,0,0,3,77.673,2,76.409,0,0,0,0,5,192.022,0,0,383.058,82,19,61,16,16,61,16,36,759.462766563008,432.364,9,4,148.799999999999,3,1,39.5120307597947,40.0633690449626,49.3018820199044,0.179647241675995,0.657996502946591,204,"8P31083","8P31094",5,7,245.827,124.844,1.04764264119082,0.50350616785781,2,3,3,4,111.414,134.413,90.785,34.059,0.423977197916151,0.623665443274669,0.345475163918518,0.158031003939291,1,1,1,2,27.525,65.357,83.889,69.056,92.882,152.945,1,1,0,0,2,2,0,0,0,0,182.795,182.795,17.633,17.633,0,0,204,183,194,1113,33,5,20,0.0615923885828744,1,1,0,0.571428571428571,0.571428571428571,7,0,1,0
"8P31071","2023",34,2,"561_1","000724D729","5up","SL",2,1,"Sordahl",1,"B","M","Lemur",31.1,"29",18.09,7,144.694,2,0,0,144.694,2,7.117,1,54.435,7,54.435,7,0,0,10.598,5,6.68,1,0,0,0,0,2,144.694,7,54.435,0,0,2,144.694,1,122.563,1,22.131,0,0,0,0,4,63.19,0,0,0,0,217.062,46,32,11,31,31,11,31,91,2646.9901502063,312.711,11,2,49.5400000000009,1,2,19.5545195804372,36.5389229570584,33.1820192682225,0.462708379302295,0.174074464921285,171,"8P31083","8P31104",3,3,140.452,133.762,0.368161454510815,0.322575355283371,1,2,0,3,6.014,134.438,0,133.762,0.0439558833202991,0.324205571190516,0,0.322575355283371,0,1,1,1,0,27.909,6.014,106.529,27.909,112.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,183,204,1114,33,5,21,-3.93840761141713,1,1,0,0.777777777777778,0.777777777777778,9,0,1,0
"8P31083","2023",34,2,"561_1","000724D967","5up","SL",2,2,"Sordahl",1,"F","M","Ghost",30.5,"29.4",12.098,7,6.014,1,6.014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.014,0,0,0,0,0,0,0,0,1,6.014,0,0,0,0,0,0,0,0,0,0,10.284,2,1,0,0,1,0,0,66,1479.33141493723,136.819,10,5,268.240000000002,3,3,22.8625341858352,28.680782822095,33.1820192682225,0.0439558833202991,0,183,"8P31104","8P31071",4,10,279.132,188.197,0.786913950492811,0.496649820204656,2,2,3,7,134.438,144.694,133.762,54.435,0.324205571190516,0.462708379302295,0.322575355283371,0.174074464921285,1,1,1,1,27.909,122.563,106.529,22.131,150.472,128.66,1,1,0,0,1,1,2,2,0,0,40.913,40.913,235.781,235.781,0,0,183,204,171,1114,33,5,21,3.06159238858287,1,1,0,0,0,1,0,1,0
"8P31104","2023",34,2,"561_1","000724D1F3","5up","SL",2,2,"Sordahl",1,"C","F","Water_faucet",31.8,"28.1",10.829,4,134.438,2,27.909,1,106.529,1,13.004,1,133.762,3,33.819,2,0,0,4.049,3,0,0,0,0,99.943,1,2,134.438,3,133.762,0,0,1,106.529,1,27.909,1,106.529,1,99.943,0,0,1,13.004,2,135.838,0,0,306.832,65,31,28,22,28,28,22,60,1229.72328929232,414.669,11,5,266.389999999999,2,1,19.5545195804372,28.680782822095,36.5291433212029,0.324205571190516,0.322575355283371,204,"8P31071","8P31083",3,7,150.708,54.435,0.506664262622594,0.174074464921285,2,1,7,0,144.694,6.014,54.435,0,0.462708379302295,0.0439558833202991,0.174074464921285,0,1,0,1,1,122.563,0,22.131,6.014,122.563,28.145,0,0,0,0,4,4,0,0,0,0,185.753,185.753,0,0,0,0,204,171,183,1114,33,5,21,0.0615923885828744,1,1,0,0.6,0.6,5,0,1,0
"8P14965","2023",34,2,"561_2","000724D5A1","5up","RM",2,1,"Sordahl",1,"A","F","J",30,"28",16.401,6,19.885,3,12.898,2,6.987,1,118.041,2,154.587,11,140.509,8,0,0,8.628,4,0,0,0,0,9.117,2,3,19.885,11,154.587,1,5.767,1,6.987,0,0,3,19.885,3,53.514,0,0,0,0,8,219.992,0,0,312.754,67,29,33,1,4,34,1,76,1482.16408113722,435.651,14,6,74.4500000000007,1,1,19.5003153130875,21.1042850722089,28.2830164928154,0.0456443345705622,0.354841375321071,82,"8P26848","8P31094",9,8,126.41,138.803,0.476707585250257,0.528964801857638,6,3,5,3,74.581,51.829,80.248,58.555,0.178598197758093,0.298109387492163,0.192168892528814,0.336795909328824,1,2,5,1,12.419,46.093,62.162,5.736,58.512,67.898,1,1,1,1,1,1,7,7,0,0,19.845,19.845,269.904,269.904,26.556,26.556,82,110,194,1115,33,5,21,1.06159238858287,1,1,0,0.785714285714286,0.785714285714286,14,0,0,0
"8P26848","2023",34,2,"561_2","000724DE7A","5up","RM",2,1,"Sordahl",1,"E","M","No_backpack",30.8,"29.3",9.752,4,74.581,6,0,0,74.581,6,21.617,2,80.248,5,75.978,4,0,0,0.601,1,0,0,0,0,4.27,1,6,74.581,5,80.248,0,0,6,74.581,1,12.419,5,62.162,1,5.201,1,26.556,1,7.426,7,264.703,0,0,342.245,73,20,17,16,16,17,16,58,1363.20613822484,417.591,9,7,139.07,2,2,19.5003153130875,18.1081855077304,30.9687434522211,0.178598197758093,0.192168892528814,110,"8P31094","8P14965",6,14,71.714,213.142,0.343753722062725,0.691637284649895,3,3,3,11,51.829,19.885,58.555,154.587,0.298109387492163,0.0456443345705622,0.336795909328824,0.354841375321071,2,0,1,3,46.093,0,5.736,19.885,46.093,25.621,0,0,0,0,4,4,0,0,0,0,124.455,124.455,0,0,0,0,110,194,82,1115,33,5,21,7.06159238858287,1,1,0,0.454545454545455,0.454545454545455,11,0,1,0
"8P31094","2023",34,2,"561_2","000724DFEA","5up","RM",2,2,"Sordahl",1,"D","F","Yoga",30.2,"27.5",6.737,3,51.829,3,28.104,1,23.725,2,0,0,58.555,3,3.148,1,0,0,0,0,0,0,0,0,55.407,2,3,51.829,3,58.555,0,0,2,23.725,2,46.093,1,5.736,0,0,0,0,4,78.362,0,0,0,0,129.746,27,11,12,5,11,12,5,32,559.934984276186,173.859,5,5,185.32,3,3,23.0313605406276,21.1042850722089,30.9687434522211,0.298109387492163,0.336795909328824,194,"8P14965","8P26848",9,16,94.466,234.835,0.224242532328656,0.547010267849885,3,6,11,5,19.885,74.581,154.587,80.248,0.0456443345705622,0.178598197758093,0.354841375321071,0.192168892528814,0,1,3,5,0,12.419,19.885,62.162,12.419,82.047,3,3,0,0,0,0,8,8,0,0,0,0,273.506,273.506,0,0,194,82,110,1115,33,5,21,9.06159238858287,1,1,0,0.5,0.5,6,0,1,0
"8917419","2023",35,2,"561_3","000724EE79","3down","RW",2,2,"Sordahl",4,"H","F","Water_faucet",31.4,"29.2",2.536,2,167.206,6,0,0,167.206,6,40.083,3,109.673,7,86.58,4,67.983,1,1.865,3,0,0,0,0,23.093,3,6,167.206,7,109.673,0,0,6,167.206,1,30.971,5,136.235,1,9.241,0,0,4,91.553,4,129.331,0,0,293.563,63,44,23,35,35,23,35,65,1310.91897023948,562.608,8,8,174.150000000001,1,3,28.0666075904219,23.8898695191266,25.2968056042179,0.297198049085687,0.194936794357706,7,"8P31097","8917481",9,22,110.975,220.295,0.320207123699834,0.629694910294067,6,3,11,11,76.17,34.805,131.17,89.125,0.226868605638208,0.0933385180616268,0.390683405560768,0.239011504733299,0,1,6,2,0,16.724,76.17,18.081,16.724,94.251,2,2,0,0,0,0,11,11,0,0,0,0,187.938,187.938,0,0,7,197,21,1116,34,5,8,15.0615923885829,1,1,0,0.538461538461538,0.538461538461538,13,0,0,0
"8917481","2023",35,2,"561_3","000724DDBC","3down","RW",2,2,"Sordahl",4,"I","M","Lemur",28.6,"27.2",6.456,3,34.805,3,5.542,1,29.263,2,112.51,2,89.125,11,83.07,10,44.271,4,3.417,2,20.398,1,0,0,6.055,1,3,34.805,11,89.125,1,5.542,2,29.263,1,16.724,2,18.081,0,0,1,12.539,9,189.216,0,0,0,0,277.524,59,31,19,6,7,20,6,82,2303.27000431551,372.89,11,6,180.490000000002,2,2,28.6187427277205,26.6341435789873,25.2968056042179,0.0933385180616268,0.239011504733299,21,"8917419","8P31097",12,18,243.376,240.843,0.524066654723894,0.585620199918473,6,6,7,11,167.206,76.17,109.673,131.17,0.297198049085687,0.226868605638208,0.194936794357706,0.390683405560768,1,0,5,6,30.971,0,136.235,76.17,30.971,212.405,1,1,0,0,4,4,4,4,0,0,122.524,122.524,138.572,138.572,0,0,21,7,197,1116,34,5,8,11.0615923885829,1,1,0,0.785714285714286,0.785714285714286,14,0,0,0
"8P31097","2023",35,2,"561_3","000724D2AE","3down","RW",2,2,"Sordahl",4,"K","M","J",31.2,"29.3",2.157,1,76.17,6,12.608,2,63.562,4,43.14,2,131.17,11,75.66,8,0,0,1.123,1,27.064,2,0,0,29.788,2,6,76.17,11,131.17,1,6.826,4,63.562,0,0,6,76.17,2,18.19,0,0,0,0,11,169.748,0,0,234.958,50,25,28,13,16,29,13,49,1266.68701614069,335.745,14,9,212.23,3,1,28.6187427277205,23.8898695191266,24.8078655810543,0.226868605638208,0.390683405560768,197,"8917481","8917419",9,18,202.011,198.798,0.390536567147313,0.433948299091005,3,6,11,7,34.805,167.206,89.125,109.673,0.0933385180616268,0.297198049085687,0.239011504733299,0.194936794357706,1,1,2,5,16.724,30.971,18.081,136.235,47.695,154.316,0,0,1,1,9,9,0,0,0,0,205.94,205.94,0,0,12.539,12.539,197,21,7,1116,34,5,8,11.0615923885829,1,1,0,0.647058823529412,0.647058823529412,17,0,1,0
"8P14965","2023",34,2,"562_1","000724D5A1","4up","RM",3,2,"Sordahl",1,"A","F","J",30,"28",13.462,6,35.6,3,9.374,1,26.226,2,139.079,1,166.871,5,166.871,5,151.322,2,0,0,0,0,0,0,0,0,3,35.6,5,166.871,0,0,2,26.226,1,20.186,2,15.414,0,0,0,0,1,7.51,0,0,0,0,239.965,51,37,35,5,7,35,5,107,2155.38429963132,429.271,16,7,52.239999999998,1,1,24.2392634980746,45.7670850494058,45.5290293948718,0.0829312951492181,0.388731127888909,82,"8P31071","8P26848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,171,110,1117,33,5,14,-6.93840761141713,1,1,0,0.625,0.625,8,0,0,0
